	tissue_id	age	gender
GSM269159	BTO:0001129		M
GSM269167	BTO:0001129		M
GSM269157	BTO:0001129		M
GSM269168	BTO:0001129		M
GSM269163	BTO:0001129		M
GSM269155	BTO:0001129		M
GSM269172	BTO:0001129		M
GSM269173	BTO:0001129		M
GSM269174	BTO:0001129		M
GSM269175	BTO:0001129		M
GSM269176	BTO:0001129		M
GSM269177	BTO:0001129		M
GSM269158	BTO:0001129		M
GSM269202	BTO:0001129		M
GSM269105	BTO:0001129		M
GSM269208	BTO:0001129		M
GSM268966	BTO:0001129		M
GSM269215	BTO:0001129		M
GSM269214	BTO:0001129		M
GSM269213	BTO:0001129		M
GSM269212	BTO:0001129		M
GSM269211	BTO:0001129		M
GSM269166	BTO:0001129		M
GSM269209	BTO:0001129		M
GSM269154	BTO:0001129		M
GSM269207	BTO:0001129		M
GSM269206	BTO:0001129		M
GSM269205	BTO:0001129		M
GSM269204	BTO:0001129		M
GSM269185	BTO:0001129		M
GSM269210	BTO:0001129		M
GSM269161	BTO:0001129		M
GSM269187	BTO:0001129		M
GSM269201	BTO:0001129		M
GSM152934	BTO:0001129		M
GSM152940	BTO:0001129		M
GSM152952	BTO:0001129		M
GSM152953	BTO:0001129		M
GSM152954	BTO:0001129		M
GSM152947	BTO:0001129		M
GSM152946	BTO:0001129		M
GSM160383	BTO:0001129		M
GSM160386	BTO:0001129		M
GSM152950	BTO:0001129		M
GSM160392	BTO:0001129		M
GSM152949	BTO:0001129		M
GSM152931	BTO:0001129		M
GSM152948	BTO:0001129		M
GSM152933	BTO:0001129		M
GSM152935	BTO:0001129		M
GSM152936	BTO:0001129		M
GSM152937	BTO:0001129		M
GSM152938	BTO:0001129		M
GSM269103	BTO:0001129		M
GSM160389	BTO:0001129		M
GSM124956	BTO:0001129		M
GSM268310	BTO:0001129		M
GSM152778	BTO:0001129	720	M
GSM152783	BTO:0001129	840	M
GSM268505	BTO:0001129		M
GSM160398	BTO:0001129		M
GSM160401	BTO:0001129		M
GSM160405	BTO:0001129		M
GSM160406	BTO:0001129		M
GSM152951	BTO:0001129		M
GSM160395	BTO:0001129		M
GSM152941	BTO:0001129		M
GSM124957	BTO:0001129		M
GSM124958	BTO:0001129		M
GSM124959	BTO:0001129		M
GSM133589	BTO:0001129	828	M
GSM133598	BTO:0001129	828	M
GSM134249	BTO:0001129	744	M
GSM137971	BTO:0001129	600	M
GSM138038	BTO:0001129	720	M
GSM268462	BTO:0001129		M
GSM269144	BTO:0001129		M
GSM152939	BTO:0001129		M
GSM269153	BTO:0001129		M
GSM269152	BTO:0001129		M
GSM269151	BTO:0001129		M
GSM269150	BTO:0001129		M
GSM269149	BTO:0001129		M
GSM269148	BTO:0001129		M
GSM269138	BTO:0001129		M
GSM269131	BTO:0001129		M
GSM269139	BTO:0001129		M
GSM269217	BTO:0001129		M
GSM269143	BTO:0001129		M
GSM269142	BTO:0001129		M
GSM269141	BTO:0001129		M
GSM269122	BTO:0001129		M
GSM269147	BTO:0001129		M
GSM269098	BTO:0001129		M
GSM269124	BTO:0001129		M
GSM152631	BTO:0001129	720	M
GSM269146	BTO:0001129		M
GSM269133	BTO:0001129		M
GSM152942	BTO:0001129		M
GSM152943	BTO:0001129		M
GSM152944	BTO:0001129		M
GSM152945	BTO:0001129		M
GSM152932	BTO:0001129		M
GSM269129	BTO:0001129		M
GSM269137	BTO:0001129		M
GSM269136	BTO:0001129		M
GSM269145	BTO:0001129		M
GSM269134	BTO:0001129		M
GSM269104	BTO:0001129		M
GSM269132	BTO:0001129		M
GSM269123	BTO:0001129		M
GSM269130	BTO:0001129		M
GSM269140	BTO:0001129		M
GSM269128	BTO:0001129		M
GSM269127	BTO:0001129		M
GSM269126	BTO:0001129		M
GSM269125	BTO:0001129		M
GSM269135	BTO:0001129		M
GSM152986	BTO:0001129		M
GSM153012	BTO:0001129		M
GSM153013	BTO:0001129		M
GSM153014	BTO:0001129		M
GSM153015	BTO:0001129		M
GSM153016	BTO:0001129		M
GSM153008	BTO:0001129		M
GSM152992	BTO:0001129		M
GSM152966	BTO:0001129		M
GSM268337	BTO:0001129		M
GSM153009	BTO:0001129		M
GSM153082	BTO:0001129		M
GSM152988	BTO:0001129		M
GSM152989	BTO:0001129		M
GSM153001	BTO:0001129		M
GSM152991	BTO:0001129		M
GSM153017	BTO:0001129		M
GSM152993	BTO:0001129		M
GSM152994	BTO:0001129		M
GSM152985	BTO:0001129		M
GSM152982	BTO:0001129		M
GSM268312	BTO:0001129		M
GSM152965	BTO:0001129		M
GSM152959	BTO:0001129		M
GSM152960	BTO:0001129		M
GSM152961	BTO:0001129		M
GSM152962	BTO:0001129		M
GSM152963	BTO:0001129		M
GSM152984	BTO:0001129		M
GSM153011	BTO:0001129		M
GSM153010	BTO:0001129		M
GSM152999	BTO:0001129		M
GSM153002	BTO:0001129		M
GSM153003	BTO:0001129		M
GSM153004	BTO:0001129		M
GSM153005	BTO:0001129		M
GSM153006	BTO:0001129		M
GSM153007	BTO:0001129		M
GSM153000	BTO:0001129		M
GSM152997	BTO:0001129		M
GSM152956	BTO:0001129		M
GSM268366	BTO:0001129		M
GSM152995	BTO:0001129		M
GSM268398	BTO:0001129		M
GSM268399	BTO:0001129		M
GSM268400	BTO:0001129		M
GSM268401	BTO:0001129		M
GSM268402	BTO:0001129		M
GSM268404	BTO:0001129		M
GSM268405	BTO:0001129		M
GSM268396	BTO:0001129		M
GSM268392	BTO:0001129		M
GSM268395	BTO:0001129		M
GSM268353	BTO:0001129		M
GSM268354	BTO:0001129		M
GSM268355	BTO:0001129		M
GSM268356	BTO:0001129		M
GSM268357	BTO:0001129		M
GSM268358	BTO:0001129		M
GSM268359	BTO:0001129		M
GSM268360	BTO:0001129		M
GSM268406	BTO:0001129		M
GSM268386	BTO:0001129		M
GSM152955	BTO:0001129		M
GSM152998	BTO:0001129		M
GSM152990	BTO:0001129		M
GSM268394	BTO:0001129		M
GSM268335	BTO:0001129		M
GSM268381	BTO:0001129		M
GSM268382	BTO:0001129		M
GSM268383	BTO:0001129		M
GSM268397	BTO:0001129		M
GSM268385	BTO:0001129		M
GSM152996	BTO:0001129		M
GSM268387	BTO:0001129		M
GSM268388	BTO:0001129		M
GSM268389	BTO:0001129		M
GSM268390	BTO:0001129		M
GSM268391	BTO:0001129		M
GSM268379	BTO:0001129		M
GSM268393	BTO:0001129		M
GSM268378	BTO:0001129		M
GSM268384	BTO:0001129		M
GSM153081	BTO:0001129		M
GSM153070	BTO:0001129		M
GSM153071	BTO:0001129		M
GSM153072	BTO:0001129		M
GSM153073	BTO:0001129		M
GSM153075	BTO:0001129		M
GSM153077	BTO:0001129		M
GSM153078	BTO:0001129		M
GSM152957	BTO:0001129		M
GSM153080	BTO:0001129		M
GSM153067	BTO:0001129		M
GSM153064	BTO:0001129		M
GSM153034	BTO:0001129		M
GSM153019	BTO:0001129		M
GSM153020	BTO:0001129		M
GSM153021	BTO:0001129		M
GSM153022	BTO:0001129		M
GSM153023	BTO:0001129		M
GSM153024	BTO:0001129		M
GSM153079	BTO:0001129		M
GSM153066	BTO:0001129		M
GSM153076	BTO:0001129		M
GSM153056	BTO:0001129		M
GSM153048	BTO:0001129		M
GSM153063	BTO:0001129		M
GSM153062	BTO:0001129		M
GSM153061	BTO:0001129		M
GSM153060	BTO:0001129		M
GSM153059	BTO:0001129		M
GSM153069	BTO:0001129		M
GSM153057	BTO:0001129		M
GSM153068	BTO:0001129		M
GSM153055	BTO:0001129		M
GSM153054	BTO:0001129		M
GSM153052	BTO:0001129		M
GSM153050	BTO:0001129		M
GSM153074	BTO:0001129		M
GSM153058	BTO:0001129		M
GSM153047	BTO:0001129		M
GSM153027	BTO:0001129		M
GSM153065	BTO:0001129		M
GSM152964	BTO:0001129		M
GSM153025	BTO:0001129		M
GSM152967	BTO:0001129		M
GSM152968	BTO:0001129		M
GSM152969	BTO:0001129		M
GSM152970	BTO:0001129		M
GSM152971	BTO:0001129		M
GSM152972	BTO:0001129		M
GSM268492	BTO:0001129		M
GSM153032	BTO:0001129		M
GSM268919	BTO:0001129		M
GSM153046	BTO:0001129		M
GSM152977	BTO:0001129		M
GSM152978	BTO:0001129		M
GSM152979	BTO:0001129		M
GSM152980	BTO:0001129		M
GSM152981	BTO:0001129		M
GSM152987	BTO:0001129		M
GSM152974	BTO:0001129		M
GSM152958	BTO:0001129		M
GSM152983	BTO:0001129		M
GSM153037	BTO:0001129		M
GSM268363	BTO:0001129		M
GSM153028	BTO:0001129		M
GSM153029	BTO:0001129		M
GSM153030	BTO:0001129		M
GSM153031	BTO:0001129		M
GSM153049	BTO:0001129		M
GSM153033	BTO:0001129		M
GSM153018	BTO:0001129		M
GSM152976	BTO:0001129		M
GSM153036	BTO:0001129		M
GSM153026	BTO:0001129		M
GSM153038	BTO:0001129		M
GSM153039	BTO:0001129		M
GSM153040	BTO:0001129		M
GSM153041	BTO:0001129		M
GSM153042	BTO:0001129		M
GSM153043	BTO:0001129		M
GSM153044	BTO:0001129		M
GSM153045	BTO:0001129		M
GSM153035	BTO:0001129		M
GSM153098	BTO:0001129		M
GSM153089	BTO:0001129		M
GSM153090	BTO:0001129		M
GSM153091	BTO:0001129		M
GSM153092	BTO:0001129		M
GSM153093	BTO:0001129		M
GSM153094	BTO:0001129		M
GSM153111	BTO:0001129		M
GSM268361	BTO:0001129		M
GSM268298	BTO:0001129		M
GSM153086	BTO:0001129		M
GSM153099	BTO:0001129		M
GSM153100	BTO:0001129		M
GSM153101	BTO:0001129		M
GSM153102	BTO:0001129		M
GSM153103	BTO:0001129		M
GSM153104	BTO:0001129		M
GSM153105	BTO:0001129		M
GSM153106	BTO:0001129		M
GSM153096	BTO:0001129		M
GSM268292	BTO:0001129		M
GSM153110	BTO:0001129		M
GSM268283	BTO:0001129		M
GSM153109	BTO:0001129		M
GSM268285	BTO:0001129		M
GSM268286	BTO:0001129		M
GSM268287	BTO:0001129		M
GSM268288	BTO:0001129		M
GSM268289	BTO:0001129		M
GSM153088	BTO:0001129		M
GSM268291	BTO:0001129		M
GSM153087	BTO:0001129		M
GSM268293	BTO:0001129		M
GSM268294	BTO:0001129		M
GSM268295	BTO:0001129		M
GSM268282	BTO:0001129		M
GSM153097	BTO:0001129		M
GSM153084	BTO:0001129		M
GSM153085	BTO:0001129		M
GSM153095	BTO:0001129		M
GSM268290	BTO:0001129		M
GSM268301	BTO:0001129		M
GSM153107	BTO:0001129		M
GSM268346	BTO:0001129		M
GSM268347	BTO:0001129		M
GSM268348	BTO:0001129		M
GSM268349	BTO:0001129		M
GSM153083	BTO:0001129		M
GSM268311	BTO:0001129		M
GSM268351	BTO:0001129		M
GSM268344	BTO:0001129		M
GSM268300	BTO:0001129		M
GSM268343	BTO:0001129		M
GSM268302	BTO:0001129		M
GSM268303	BTO:0001129		M
GSM268304	BTO:0001129		M
GSM268305	BTO:0001129		M
GSM268306	BTO:0001129		M
GSM268307	BTO:0001129		M
GSM268308	BTO:0001129		M
GSM268325	BTO:0001129		M
GSM268299	BTO:0001129		M
GSM268333	BTO:0001129		M
GSM268279	BTO:0001129		M
GSM268339	BTO:0001129		M
GSM268296	BTO:0001129		M
GSM268326	BTO:0001129		M
GSM268327	BTO:0001129		M
GSM268328	BTO:0001129		M
GSM268329	BTO:0001129		M
GSM268330	BTO:0001129		M
GSM268345	BTO:0001129		M
GSM268332	BTO:0001129		M
GSM153108	BTO:0001129		M
GSM268334	BTO:0001129		M
GSM268336	BTO:0001129		M
GSM268324	BTO:0001129		M
GSM268338	BTO:0001129		M
GSM268323	BTO:0001129		M
GSM268340	BTO:0001129		M
GSM268341	BTO:0001129		M
GSM268342	BTO:0001129		M
GSM268331	BTO:0001129		M
GSM268434	BTO:0001129		M
GSM268459	BTO:0001129		M
GSM268441	BTO:0001129		M
GSM268442	BTO:0001129		M
GSM268443	BTO:0001129		M
GSM268444	BTO:0001129		M
GSM268445	BTO:0001129		M
GSM268446	BTO:0001129		M
GSM268447	BTO:0001129		M
GSM268439	BTO:0001129		M
GSM268449	BTO:0001129		M
GSM268438	BTO:0001129		M
GSM268451	BTO:0001129		M
GSM268452	BTO:0001129		M
GSM268453	BTO:0001129		M
GSM268454	BTO:0001129		M
GSM268455	BTO:0001129		M
GSM268456	BTO:0001129		M
GSM268457	BTO:0001129		M
GSM268281	BTO:0001129		M
GSM268435	BTO:0001129		M
GSM268373	BTO:0001129		M
GSM152975	BTO:0001129		M
GSM268380	BTO:0001129		M
GSM268365	BTO:0001129		M
GSM268409	BTO:0001129		M
GSM268367	BTO:0001129		M
GSM268368	BTO:0001129		M
GSM268369	BTO:0001129		M
GSM268370	BTO:0001129		M
GSM268440	BTO:0001129		M
GSM268372	BTO:0001129		M
GSM268460	BTO:0001129		M
GSM268374	BTO:0001129		M
GSM268375	BTO:0001129		M
GSM268376	BTO:0001129		M
GSM268377	BTO:0001129		M
GSM268364	BTO:0001129		M
GSM268450	BTO:0001129		M
GSM268407	BTO:0001129		M
GSM268437	BTO:0001129		M
GSM268371	BTO:0001129		M
GSM153112	BTO:0001129		M
GSM268458	BTO:0001129		M
GSM268428	BTO:0001129		M
GSM268429	BTO:0001129		M
GSM268430	BTO:0001129		M
GSM268431	BTO:0001129		M
GSM268432	BTO:0001129		M
GSM268433	BTO:0001129		M
GSM268420	BTO:0001129		M
GSM268426	BTO:0001129		M
GSM268352	BTO:0001129		M
GSM268425	BTO:0001129		M
GSM153113	BTO:0001129		M
GSM153114	BTO:0001129		M
GSM268274	BTO:0001129		M
GSM268275	BTO:0001129		M
GSM268276	BTO:0001129		M
GSM268277	BTO:0001129		M
GSM268278	BTO:0001129		M
GSM268362	BTO:0001129		M
GSM268284	BTO:0001129		M
GSM268416	BTO:0001129		M
GSM268461	BTO:0001129		M
GSM268448	BTO:0001129		M
GSM268422	BTO:0001129		M
GSM268350	BTO:0001129		M
GSM268410	BTO:0001129		M
GSM268411	BTO:0001129		M
GSM268412	BTO:0001129		M
GSM268413	BTO:0001129		M
GSM268427	BTO:0001129		M
GSM268415	BTO:0001129		M
GSM268280	BTO:0001129		M
GSM268417	BTO:0001129		M
GSM268418	BTO:0001129		M
GSM268419	BTO:0001129		M
GSM268436	BTO:0001129		M
GSM268421	BTO:0001129		M
GSM268408	BTO:0001129		M
GSM268423	BTO:0001129		M
GSM268424	BTO:0001129		M
GSM268414	BTO:0001129		M
GSM268512	BTO:0001129		M
GSM268500	BTO:0001129		M
GSM268509	BTO:0001129		M
GSM268508	BTO:0001129		M
GSM268507	BTO:0001129		M
GSM268506	BTO:0001129		M
GSM153051	BTO:0001129		M
GSM268504	BTO:0001129		M
GSM268668	BTO:0001129		M
GSM268501	BTO:0001129		M
GSM268680	BTO:0001129		M
GSM268499	BTO:0001129		M
GSM268498	BTO:0001129		M
GSM268497	BTO:0001129		M
GSM268496	BTO:0001129		M
GSM268526	BTO:0001129		M
GSM268502	BTO:0001129		M
GSM268517	BTO:0001129		M
GSM268590	BTO:0001129		M
GSM268494	BTO:0001129		M
GSM268672	BTO:0001129		M
GSM268646	BTO:0001129		M
GSM268656	BTO:0001129		M
GSM268655	BTO:0001129		M
GSM268654	BTO:0001129		M
GSM268588	BTO:0001129		M
GSM268660	BTO:0001129		M
GSM268652	BTO:0001129		M
GSM268669	BTO:0001129		M
GSM268666	BTO:0001129		M
GSM268671	BTO:0001129		M
GSM268681	BTO:0001129		M
GSM268673	BTO:0001129		M
GSM268674	BTO:0001129		M
GSM268675	BTO:0001129		M
GSM268676	BTO:0001129		M
GSM268677	BTO:0001129		M
GSM268678	BTO:0001129		M
GSM268679	BTO:0001129		M
GSM268522	BTO:0001129		M
GSM268670	BTO:0001129		M
GSM268484	BTO:0001129		M
GSM268524	BTO:0001129		M
GSM268466	BTO:0001129		M
GSM268465	BTO:0001129		M
GSM268464	BTO:0001129		M
GSM268471	BTO:0001129		M
GSM268527	BTO:0001129		M
GSM268480	BTO:0001129		M
GSM268481	BTO:0001129		M
GSM268468	BTO:0001129		M
GSM268483	BTO:0001129		M
GSM268479	BTO:0001129		M
GSM268485	BTO:0001129		M
GSM268486	BTO:0001129		M
GSM268487	BTO:0001129		M
GSM268488	BTO:0001129		M
GSM268489	BTO:0001129		M
GSM268491	BTO:0001129		M
GSM268477	BTO:0001129		M
GSM268564	BTO:0001129		M
GSM268482	BTO:0001129		M
GSM268493	BTO:0001129		M
GSM268659	BTO:0001129		M
GSM268521	BTO:0001129		M
GSM268520	BTO:0001129		M
GSM268510	BTO:0001129		M
GSM268518	BTO:0001129		M
GSM268511	BTO:0001129		M
GSM268516	BTO:0001129		M
GSM268515	BTO:0001129		M
GSM268467	BTO:0001129		M
GSM268513	BTO:0001129		M
GSM268523	BTO:0001129		M
GSM268519	BTO:0001129		M
GSM268469	BTO:0001129		M
GSM268495	BTO:0001129		M
GSM268476	BTO:0001129		M
GSM268475	BTO:0001129		M
GSM268473	BTO:0001129		M
GSM268478	BTO:0001129		M
GSM268470	BTO:0001129		M
GSM268514	BTO:0001129		M
GSM268609	BTO:0001129		M
GSM268593	BTO:0001129		M
GSM268592	BTO:0001129		M
GSM268591	BTO:0001129		M
GSM268967	BTO:0001129		M
GSM268597	BTO:0001129		M
GSM268653	BTO:0001129		M
GSM268606	BTO:0001129		M
GSM268657	BTO:0001129		M
GSM268608	BTO:0001129		M
GSM268596	BTO:0001129		M
GSM268610	BTO:0001129		M
GSM268611	BTO:0001129		M
GSM268612	BTO:0001129		M
GSM268613	BTO:0001129		M
GSM268614	BTO:0001129		M
GSM268615	BTO:0001129		M
GSM268616	BTO:0001129		M
GSM268617	BTO:0001129		M
GSM268607	BTO:0001129		M
GSM268595	BTO:0001129		M
GSM268645	BTO:0001129		M
GSM268635	BTO:0001129		M
GSM268643	BTO:0001129		M
GSM268636	BTO:0001129		M
GSM268641	BTO:0001129		M
GSM268640	BTO:0001129		M
GSM268639	BTO:0001129		M
GSM268638	BTO:0001129		M
GSM268594	BTO:0001129		M
GSM268644	BTO:0001129		M
GSM268605	BTO:0001129		M
GSM268621	BTO:0001129		M
GSM268602	BTO:0001129		M
GSM268601	BTO:0001129		M
GSM268600	BTO:0001129		M
GSM268599	BTO:0001129		M
GSM268598	BTO:0001129		M
GSM268604	BTO:0001129		M
GSM268689	BTO:0001129		M
GSM268619	BTO:0001129		M
GSM268707	BTO:0001129		M
GSM268618	BTO:0001129		M
GSM268708	BTO:0001129		M
GSM268698	BTO:0001129		M
GSM268706	BTO:0001129		M
GSM268699	BTO:0001129		M
GSM268704	BTO:0001129		M
GSM268703	BTO:0001129		M
GSM268702	BTO:0001129		M
GSM268710	BTO:0001129		M
GSM268682	BTO:0001129		M
GSM268711	BTO:0001129		M
GSM268658	BTO:0001129		M
GSM268684	BTO:0001129		M
GSM268665	BTO:0001129		M
GSM268664	BTO:0001129		M
GSM268663	BTO:0001129		M
GSM268662	BTO:0001129		M
GSM268661	BTO:0001129		M
GSM268667	BTO:0001129		M
GSM268701	BTO:0001129		M
GSM268688	BTO:0001129		M
GSM268570	BTO:0001129		M
GSM268697	BTO:0001129		M
GSM268696	BTO:0001129		M
GSM268695	BTO:0001129		M
GSM268694	BTO:0001129		M
GSM268693	BTO:0001129		M
GSM268692	BTO:0001129		M
GSM268683	BTO:0001129		M
GSM268709	BTO:0001129		M
GSM268700	BTO:0001129		M
GSM268603	BTO:0001129		M
GSM268687	BTO:0001129		M
GSM268686	BTO:0001129		M
GSM268685	BTO:0001129		M
GSM268651	BTO:0001129		M
GSM268691	BTO:0001129		M
GSM268705	BTO:0001129		M
GSM268713	BTO:0001129		M
GSM268712	BTO:0001129		M
GSM268690	BTO:0001129		M
GSM268863	BTO:0001129		M
GSM268714	BTO:0001129		M
GSM268848	BTO:0001129		M
GSM268904	BTO:0001129		M
GSM268857	BTO:0001129		M
GSM268858	BTO:0001129		M
GSM268859	BTO:0001129		M
GSM268860	BTO:0001129		M
GSM268525	BTO:0001129		M
GSM268862	BTO:0001129		M
GSM268844	BTO:0001129		M
GSM268864	BTO:0001129		M
GSM268865	BTO:0001129		M
GSM268866	BTO:0001129		M
GSM268867	BTO:0001129		M
GSM268868	BTO:0001129		M
GSM268869	BTO:0001129		M
GSM268854	BTO:0001129		M
GSM268940	BTO:0001129		M
GSM268861	BTO:0001129		M
GSM268852	BTO:0001129		M
GSM268887	BTO:0001129		M
GSM268892	BTO:0001129		M
GSM268891	BTO:0001129		M
GSM268890	BTO:0001129		M
GSM268889	BTO:0001129		M
GSM268870	BTO:0001129		M
GSM268895	BTO:0001129		M
GSM268846	BTO:0001129		M
GSM268842	BTO:0001129		M
GSM268853	BTO:0001129		M
GSM268843	BTO:0001129		M
GSM268851	BTO:0001129		M
GSM268850	BTO:0001129		M
GSM268849	BTO:0001129		M
GSM268855	BTO:0001129		M
GSM268847	BTO:0001129		M
GSM268856	BTO:0001129		M
GSM268845	BTO:0001129		M
GSM268946	BTO:0001129		M
GSM268872	BTO:0001129		M
GSM268916	BTO:0001129		M
GSM268948	BTO:0001129		M
GSM268950	BTO:0001129		M
GSM268955	BTO:0001129		M
GSM268954	BTO:0001129		M
GSM268953	BTO:0001129		M
GSM268952	BTO:0001129		M
GSM268933	BTO:0001129		M
GSM268958	BTO:0001129		M
GSM268949	BTO:0001129		M
GSM268935	BTO:0001129		M
GSM268959	BTO:0001129		M
GSM268915	BTO:0001129		M
GSM268914	BTO:0001129		M
GSM268913	BTO:0001129		M
GSM268912	BTO:0001129		M
GSM268918	BTO:0001129		M
GSM268910	BTO:0001129		M
GSM269179	BTO:0001129		M
GSM152973	BTO:0001129		M
GSM268909	BTO:0001129		M
GSM268936	BTO:0001129		M
GSM268896	BTO:0001129		M
GSM268945	BTO:0001129		M
GSM268944	BTO:0001129		M
GSM268943	BTO:0001129		M
GSM268934	BTO:0001129		M
GSM268941	BTO:0001129		M
GSM268951	BTO:0001129		M
GSM268939	BTO:0001129		M
GSM268957	BTO:0001129		M
GSM268937	BTO:0001129		M
GSM268947	BTO:0001129		M
GSM268902	BTO:0001129		M
GSM268942	BTO:0001129		M
GSM268956	BTO:0001129		M
GSM268964	BTO:0001129		M
GSM268963	BTO:0001129		M
GSM268962	BTO:0001129		M
GSM268961	BTO:0001129		M
GSM268960	BTO:0001129		M
GSM268938	BTO:0001129		M
GSM268539	BTO:0001129		M
GSM268530	BTO:0001129		M
GSM268583	BTO:0001129		M
GSM268584	BTO:0001129		M
GSM268585	BTO:0001129		M
GSM268586	BTO:0001129		M
GSM268587	BTO:0001129		M
GSM268572	BTO:0001129		M
GSM268533	BTO:0001129		M
GSM268581	BTO:0001129		M
GSM268540	BTO:0001129		M
GSM268580	BTO:0001129		M
GSM268538	BTO:0001129		M
GSM268537	BTO:0001129		M
GSM268536	BTO:0001129		M
GSM268542	BTO:0001129		M
GSM268534	BTO:0001129		M
GSM268543	BTO:0001129		M
GSM268532	BTO:0001129		M
GSM268894	BTO:0001129		M
GSM268558	BTO:0001129		M
GSM268560	BTO:0001129		M
GSM268474	BTO:0001129		M
GSM268569	BTO:0001129		M
GSM268568	BTO:0001129		M
GSM268567	BTO:0001129		M
GSM268573	BTO:0001129		M
GSM268565	BTO:0001129		M
GSM268574	BTO:0001129		M
GSM268563	BTO:0001129		M
GSM268582	BTO:0001129		M
GSM268561	BTO:0001129		M
GSM268529	BTO:0001129		M
GSM268559	BTO:0001129		M
GSM268566	BTO:0001129		M
GSM268556	BTO:0001129		M
GSM268575	BTO:0001129		M
GSM268576	BTO:0001129		M
GSM268577	BTO:0001129		M
GSM268578	BTO:0001129		M
GSM268579	BTO:0001129		M
GSM268562	BTO:0001129		M
GSM268840	BTO:0001129		M
GSM268531	BTO:0001129		M
GSM268881	BTO:0001129		M
GSM268880	BTO:0001129		M
GSM268871	BTO:0001129		M
GSM268878	BTO:0001129		M
GSM268888	BTO:0001129		M
GSM268876	BTO:0001129		M
GSM268875	BTO:0001129		M
GSM268883	BTO:0001129		M
GSM268873	BTO:0001129		M
GSM268884	BTO:0001129		M
GSM268879	BTO:0001129		M
GSM268893	BTO:0001129		M
GSM268901	BTO:0001129		M
GSM268900	BTO:0001129		M
GSM268899	BTO:0001129		M
GSM268898	BTO:0001129		M
GSM268897	BTO:0001129		M
GSM268571	BTO:0001129		M
GSM268874	BTO:0001129		M
GSM268551	BTO:0001129		M
GSM268528	BTO:0001129		M
GSM268535	BTO:0001129		M
GSM268557	BTO:0001129		M
GSM268544	BTO:0001129		M
GSM268545	BTO:0001129		M
GSM268546	BTO:0001129		M
GSM268547	BTO:0001129		M
GSM268548	BTO:0001129		M
GSM268882	BTO:0001129		M
GSM268550	BTO:0001129		M
GSM268886	BTO:0001129		M
GSM268552	BTO:0001129		M
GSM268553	BTO:0001129		M
GSM268554	BTO:0001129		M
GSM268555	BTO:0001129		M
GSM268716	BTO:0001129		M
GSM268541	BTO:0001129		M
GSM268877	BTO:0001129		M
GSM268885	BTO:0001129		M
GSM268549	BTO:0001129		M
GSM269091	BTO:0001129		M
GSM269052	BTO:0001129		M
GSM269039	BTO:0001129		M
GSM269038	BTO:0001129		M
GSM269044	BTO:0001129		M
GSM269036	BTO:0001129		M
GSM269045	BTO:0001129		M
GSM269034	BTO:0001129		M
GSM269033	BTO:0001129		M
GSM269041	BTO:0001129		M
GSM269031	BTO:0001129		M
GSM269042	BTO:0001129		M
GSM269037	BTO:0001129		M
GSM269029	BTO:0001129		M
GSM269046	BTO:0001129		M
GSM269047	BTO:0001129		M
GSM269048	BTO:0001129		M
GSM269049	BTO:0001129		M
GSM269050	BTO:0001129		M
GSM269028	BTO:0001129		M
GSM269032	BTO:0001129		M
GSM269076	BTO:0001129		M
GSM269418	BTO:0001129		M
GSM269082	BTO:0001129		M
GSM269218	BTO:0001129		M
GSM269089	BTO:0001129		M
GSM269088	BTO:0001129		M
GSM269087	BTO:0001129		M
GSM269086	BTO:0001129		M
GSM269085	BTO:0001129		M
GSM269040	BTO:0001129		M
GSM269083	BTO:0001129		M
GSM269053	BTO:0001129		M
GSM269081	BTO:0001129		M
GSM269080	BTO:0001129		M
GSM269079	BTO:0001129		M
GSM269078	BTO:0001129		M
GSM269059	BTO:0001129		M
GSM269084	BTO:0001129		M
GSM269035	BTO:0001129		M
GSM269061	BTO:0001129		M
GSM269075	BTO:0001129		M
GSM269427	BTO:0001129		M
GSM269051	BTO:0001129		M
GSM269460	BTO:0001129		M
GSM269461	BTO:0001129		M
GSM269466	BTO:0001129		M
GSM269465	BTO:0001129		M
GSM269464	BTO:0001129		M
GSM269463	BTO:0001129		M
GSM269444	BTO:0001129		M
GSM269414	BTO:0001129		M
GSM269446	BTO:0001129		M
GSM269447	BTO:0001129		M
GSM269426	BTO:0001129		M
GSM269425	BTO:0001129		M
GSM269424	BTO:0001129		M
GSM269423	BTO:0001129		M
GSM269429	BTO:0001129		M
GSM269421	BTO:0001129		M
GSM269430	BTO:0001129		M
GSM269419	BTO:0001129		M
GSM269420	BTO:0001129		M
GSM269456	BTO:0001129		M
GSM269054	BTO:0001129		M
GSM269055	BTO:0001129		M
GSM269056	BTO:0001129		M
GSM269057	BTO:0001129		M
GSM269058	BTO:0001129		M
GSM269043	BTO:0001129		M
GSM269451	BTO:0001129		M
GSM269459	BTO:0001129		M
GSM269453	BTO:0001129		M
GSM269457	BTO:0001129		M
GSM269062	BTO:0001129		M
GSM269455	BTO:0001129		M
GSM269454	BTO:0001129		M
GSM269445	BTO:0001129		M
GSM269452	BTO:0001129		M
GSM269462	BTO:0001129		M
GSM269450	BTO:0001129		M
GSM269449	BTO:0001129		M
GSM269448	BTO:0001129		M
GSM269458	BTO:0001129		M
GSM269013	BTO:0001129		M
GSM268979	BTO:0001129		M
GSM269019	BTO:0001129		M
GSM269027	BTO:0001129		M
GSM269026	BTO:0001129		M
